meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,Pasture_FodderGrass,Dairy,Dairy,0.0303686,0.0672139,0.113762,0.157173,0.167142,0.176511,0.187476,0.201948,0.219125,0.238662,0.260345,0.280871,0.30239,0.321289,0.340271,0.356164,0.370537,0.383288,0.394856,0.403228,0.41279,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,Scavenging_Other,Beef,Beef,9.457E-4,0.0011954,0.0030943,0.0053994,0.00594001,0.00594041,0.00579215,0.0056846,0.00564677,0.00568887,0.00583995,0.00601192,0.00628334,0.00656465,0.00687724,0.00717935,0.00745978,0.00772548,0.00796983,0.00817317,0.00838596,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Mixed,Scavenging_Other,Dairy,Dairy,0.0033868,0.0075092,0.012569,0.0174636,0.0190434,0.0185536,0.0177524,0.0172787,0.0170635,0.0170774,0.017484,0.017908,0.0187407,0.0195466,0.0205639,0.0215289,0.0224945,0.0234603,0.0243907,0.025131,0.0260943,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,FeedCrops,Beef,Beef,0.0035102,0.0058316,0.0101041,0.0134223,0.0149692,0.0181871,0.0244979,0.0308157,0.038145,0.0464276,0.0556752,0.0643524,0.0736815,0.0816131,0.0897527,0.0963765,0.101997,0.106909,0.111283,0.113993,0.117255,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,FeedCrops,Dairy,Dairy,0.0141375,0.0409941,0.0461426,0.0491133,0.055885,0.0673903,0.0847214,0.102501,0.122871,0.145812,0.170912,0.196377,0.222624,0.247665,0.272058,0.293537,0.31302,0.33006,0.345001,0.356753,0.366812,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,FodderHerb_Residue,Beef,Beef,0.0091107,0.0068953,0.0119775,0.0159211,0.0174784,0.0197683,0.0224826,0.0252959,0.0284459,0.0319311,0.035616,0.0395116,0.0432256,0.0470554,0.0504665,0.0537775,0.0567639,0.059384,0.0616031,0.063813,0.0652117,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,FodderHerb_Residue,Dairy,Dairy,0.0367311,0.0485097,0.0547395,0.0581656,0.0647763,0.0741708,0.0854942,0.0974735,0.110834,0.125369,0.140814,0.157288,0.173535,0.190231,0.205952,0.221202,0.235727,0.249067,0.260897,0.272296,0.281296,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.468183,0.472693,0.820566,1.0904,1.1667,1.26463,1.36049,1.45318,1.5486,1.64912,1.74347,1.83281,1.90425,1.97306,2.01929,2.0569,2.0834,2.09757,2.1048,2.11447,2.09962,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,1.8898,3.32599,3.7465,3.98107,4.3731,4.89009,5.45221,6.00803,6.58454,7.17521,7.7462,8.30655,8.80354,9.27837,9.67071,10.0066,10.3018,10.5375,10.73,10.9078,10.9915,Mt,
"Reference,date=2024-14-2T14:22:24-08:00",Africa_Southern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.0778862,0.110443,0.162163,0.199037,0.220848,0.255705,0.301062,0.348755,0.403846,0.466684,0.536275,0.612096,0.690852,0.771635,0.851779,0.92944,1.00361,1.07305,1.13634,1.19334,1.24301,Mt,
